datetime,date_only,day,month,hour,user,message,msg_length,word_count,emoji_count,response_time_min
2025-10-16 08:12:00,2025-10-16,Thursday,October,8,User29,Presentation h,14,2,0,
2025-10-16 08:12:00,2025-10-16,Thursday,October,8,User29,Jaldi aao,9,2,0,
2025-10-16 09:51:00,2025-10-16,Thursday,October,9,User34,🚀 _*UiPath Student Community KIIT – Recruitment 2k25 is LIVE!*_,63,10,1,99.0
2025-10-16 22:48:00,2025-10-16,Thursday,October,22,User33,Prims ka algo samjha  thora samaj nhi aa raha samjha dogi?,58,11,0,777.0
2025-10-17 16:54:00,2025-10-17,Friday,October,16,User29,Here's a Diwali gift for you! 🪔,31,7,0,1086.0
2025-10-17 22:04:00,2025-10-17,Friday,October,22,User18,"Dear Mentee, You already have received a mail regarding replacement tutor mentoring",83,12,0,310.0
2025-10-17 22:07:00,2025-10-17,Friday,October,22,User18,She is now group admin.,23,5,0,
2025-10-17 22:07:00,2025-10-17,Friday,October,22,User18,I am leaving from this group.,29,6,0,
2025-10-17 22:07:00,2025-10-17,Friday,October,22,User18,All the very best for your future.,34,7,0,
2025-10-17 22:07:00,2025-10-17,Friday,October,22,User18,I have added sumana maam here.,30,6,0,
2025-10-17 22:08:00,2025-10-17,Friday,October,22,User24,We will miss you ma'am❤️🫂,25,5,0,1.0
2025-10-17 22:08:00,2025-10-17,Friday,October,22,User24,Take care,9,2,0,
2025-10-17 22:09:00,2025-10-17,Friday,October,22,User18,thank you,9,2,0,1.0
2025-10-17 22:36:00,2025-10-17,Friday,October,22,User25,take care maam💕,15,3,1,27.0
2025-10-18 21:42:00,2025-10-18,Saturday,October,21,User33,Daa ka durga puja ke baad ka notes bhej do na,45,11,0,1386.0
2025-10-18 21:52:00,2025-10-18,Saturday,October,21,User29,Harsh k paas tha,16,4,0,10.0
2025-10-18 21:52:00,2025-10-18,Saturday,October,21,User29,M likhi nhi hu,14,4,0,
2025-10-20 09:54:00,2025-10-20,Monday,October,9,User37,Waiting for this message,24,4,0,2162.0
2025-10-20 14:17:00,2025-10-20,Monday,October,14,User26,Good afternoon everyone ,24,3,0,263.0
2025-10-20 14:22:00,2025-10-20,Monday,October,14,User26,POLL:,5,1,0,
2025-10-20 14:27:00,2025-10-20,Monday,October,14,User26,I have sanctioned leave to some of the mentees. I hope you didn't take leave without my permission. Take care of it.,116,22,0,
2025-10-20 14:28:00,2025-10-20,Monday,October,14,User26,Then it's okay.,15,3,0,
2025-10-20 14:28:00,2025-10-20,Monday,October,14,User27,Mam I took approval from sujata mam before she left.,52,10,0,0.0
2025-10-20 14:31:00,2025-10-20,Monday,October,14,User26,I need this report before 4pm. Everyone kindly select the appropriate option here quickly,89,14,0,3.0
2025-10-20 16:06:00,2025-10-20,Monday,October,16,User20,Ma'am my leave was approved my Sujata Ma'am.,44,8,0,95.0
2025-10-20 19:18:00,2025-10-20,Monday,October,19,User26,Those who are present. I am coming to the hostel. Kindly meet me after I arrive. Here I will drop a msg then you come down to ground floor,138,29,0,192.0
2025-10-23 21:11:00,2025-10-23,Thursday,October,21,User33,optimal binary search tree syllabus mei hei?,44,7,0,4433.0
2025-10-23 21:20:00,2025-10-23,Thursday,October,21,User29,Padhaya h abhi tak too,22,5,0,9.0
2025-10-23 21:20:00,2025-10-23,Thursday,October,21,User29,Nhi,3,1,0,
2025-10-27 10:11:00,2025-10-27,Monday,October,10,User30,URGENT ,7,1,0,5091.0
2025-10-27 18:46:00,2025-10-27,Monday,October,18,User29,"Sir, if I make some changes to my paper , should I send them to you on WhatsApp or email ?",90,21,0,515.0
2025-10-27 18:56:00,2025-10-27,Monday,October,18,User30,WhatsApp,8,1,0,10.0
2025-10-28 09:06:00,2025-10-28,Tuesday,October,9,User30,AI plag detected. ,18,3,0,
2025-10-28 09:06:00,2025-10-28,Tuesday,October,9,User29,Ok sir,6,2,0,0.0
2025-10-28 19:37:00,2025-10-28,Tuesday,October,19,User30,Mail me this,12,3,0,631.0
2025-11-01 08:24:00,2025-11-01,Saturday,November,8,User33,Class jaa rahe ho?,18,4,0,5087.0
2025-11-01 08:32:00,2025-11-01,Saturday,November,8,User29,Nhi,3,1,0,8.0
2025-11-01 08:39:00,2025-11-01,Saturday,November,8,User33,Pura din?,9,2,0,7.0
2025-11-01 08:46:00,2025-11-01,Saturday,November,8,User29,Ha,2,1,0,7.0
2025-11-01 08:46:00,2025-11-01,Saturday,November,8,User29,Nhi Jaa rhi,11,3,0,
2025-11-02 19:21:00,2025-11-02,Sunday,November,19,User26,Good evening dear students kindly Meet me at My Cabin tomorrow (Monday),71,12,0,2075.0
2025-11-02 23:21:00,2025-11-02,Sunday,November,23,User33,Se wale me kya karna hei?,25,6,0,240.0
2025-11-02 23:38:00,2025-11-02,Sunday,November,23,User29,Don't know maine too kuch nhi padha,35,7,0,17.0
2025-11-02 23:43:00,2025-11-02,Sunday,November,23,User33,Ok,2,1,0,5.0
2025-11-03 07:36:00,2025-11-03,Monday,November,7,User20,"Good Morning Ma'am,",19,3,0,473.0
2025-11-03 07:41:00,2025-11-03,Monday,November,7,User19,Same ma'am,10,2,0,5.0
2025-11-03 07:45:00,2025-11-03,Monday,November,7,User26,Tell me your available time,27,5,0,4.0
2025-11-03 07:50:00,2025-11-03,Monday,November,7,User20,After 1 pm Ma'am,16,4,0,5.0
2025-11-03 08:09:00,2025-11-03,Monday,November,8,User25,same with me maam after 1 pm i am free,38,10,0,19.0
2025-11-03 10:58:00,2025-11-03,Monday,November,10,User26,Come after 1pm,14,3,0,169.0
2025-11-03 11:10:00,2025-11-03,Monday,November,11,User28,Ma’am we are in A 005 but are unable to find your cabin,55,13,0,12.0
2025-11-03 12:33:00,2025-11-03,Monday,November,12,User26,"My cabin is A 005, come to the first chamber A. ",48,11,0,83.0
2025-11-03 20:25:00,2025-11-03,Monday,November,20,User29,"Sir, my CN viva was scheduled for Wednesday, but it might be a holiday that day. The next CN class is on Friday, but I have my DAA sessional that day. So, on which day should I give my viva?",190,40,0,472.0
2025-11-03 20:27:00,2025-11-03,Monday,November,20,User29,Testing estimation reliability,30,3,0,
2025-11-03 20:38:00,2025-11-03,Monday,November,20,User30,Already msged in grp,20,4,0,11.0
2025-11-03 20:40:00,2025-11-03,Monday,November,20,User29,Bhai sequence se kya jata h,27,6,0,2.0
2025-11-03 20:40:00,2025-11-03,Monday,November,20,User29,Topic padh lo,13,3,0,
2025-11-03 20:45:00,2025-11-03,Monday,November,20,User33,Ok,2,1,0,5.0
2025-11-04 19:38:00,2025-11-04,Tuesday,November,19,User33,Suna ee ka assignment bhejna,28,5,0,
2025-11-07 17:26:00,2025-11-07,Friday,November,17,User33,Even roll hei na,16,4,0,
2025-11-07 17:26:00,2025-11-07,Friday,November,17,User33,Daa ka assignment kiya ?,24,5,0,
2025-11-07 17:27:00,2025-11-07,Friday,November,17,User33,Agar kiya toh bhejna,20,4,0,
2025-11-07 18:55:00,2025-11-07,Friday,November,18,User29,Mere saamne bath k,18,4,0,88.0
2025-11-07 18:55:00,2025-11-07,Friday,November,18,User29,Harsh too bheja,15,3,0,
2025-11-07 19:02:00,2025-11-07,Friday,November,19,User33,Ha de diya harsh ne,19,5,0,7.0
2025-11-09 15:59:00,2025-11-09,Sunday,November,15,User33,Wo ee wala bhej do,18,5,0,
2025-11-09 21:03:00,2025-11-09,Sunday,November,21,User26,"Dear mentees, ",14,2,0,304.0
2025-11-09 21:22:00,2025-11-09,Sunday,November,21,User33,Pls🙏,4,1,1,19.0
2025-11-12 08:18:00,2025-11-12,Wednesday,November,8,User26,Dear students ,14,2,0,3536.0
2025-11-12 22:29:00,2025-11-12,Wednesday,November,22,User33,Ye tcp transmission policy and tcp timer management pdf diya hei ya syllabus mei hei?,85,15,0,851.0
2025-11-12 22:40:00,2025-11-12,Wednesday,November,22,User29,Nhi diya h Maine pyq m dekha,28,7,0,11.0
2025-11-12 22:41:00,2025-11-12,Wednesday,November,22,User33,toh ye syllabus mei hei?,24,5,0,1.0
2025-11-12 22:45:00,2025-11-12,Wednesday,November,22,User29,Yesab mat dikha trauma ata h,28,6,0,4.0
2025-11-12 22:46:00,2025-11-12,Wednesday,November,22,User33,Mei kya bolu aab,16,4,0,1.0
2025-11-13 09:46:00,2025-11-13,Thursday,November,9,User29,https://in.docworkspace.com/d/sIN6o8v_4Acuu08gG?sa=601.1037,59,1,0,660.0
2025-11-13 10:14:00,2025-11-13,Thursday,November,10,User33,https://drive.google.com/drive/folders/1uQtdovhoI67Xlnu-PiIkUbx-MNfef9n9,72,1,0,28.0
2025-11-13 10:15:00,2025-11-13,Thursday,November,10,User29,Ok,2,1,0,1.0
2025-11-13 10:15:00,2025-11-13,Thursday,November,10,User33,Yaha par saab hei,17,4,0,0.0
2025-11-13 11:32:00,2025-11-13,Thursday,November,11,User33,Agar time mile toh,18,4,0,
2025-11-13 12:06:00,2025-11-13,Thursday,November,12,User29,What is this,12,3,0,34.0
2025-11-13 17:38:00,2025-11-13,Thursday,November,17,User33,Ek doubt hei free ho? <This message was edited>,47,9,0,332.0
2025-11-13 18:04:00,2025-11-13,Thursday,November,18,User33,Aree pls na time mile toh congestion control samjha dona,56,10,0,
2025-11-13 18:17:00,2025-11-13,Thursday,November,18,User29,Muze khud kuch samajh nhi aa rha,32,7,0,13.0
2025-11-13 18:17:00,2025-11-13,Thursday,November,18,User29,Numerical kaise ban rhe h,25,5,0,
2025-11-13 18:17:00,2025-11-13,Thursday,November,18,User29,Tumko subnetting k numerical ata h too bata dena,48,9,0,
2025-11-13 18:21:00,2025-11-13,Thursday,November,18,User33,Subnetting ka fir bhi thoda bohot banna leta hu isp cidr mei dimag kharab ho raha,81,16,0,4.0
2025-11-13 18:21:00,2025-11-13,Thursday,November,18,User33,Par bolunga congestion dekho bohot questions hei,48,7,0,
2025-11-13 22:59:00,2025-11-13,Thursday,November,22,User33,Sure shot questions,19,3,0,
2025-11-13 22:59:00,2025-11-13,Thursday,November,22,User33,Hamming dist,12,2,0,
2025-11-13 23:03:00,2025-11-13,Thursday,November,23,User33,Efficiency calculation,22,2,0,
2025-11-13 23:03:00,2025-11-13,Thursday,November,23,User29,Okie,4,1,0,0.0
2025-11-13 23:03:00,2025-11-13,Thursday,November,23,User33,Ye final,8,2,0,0.0
2025-11-13 23:04:00,2025-11-13,Thursday,November,23,User33,Pyq pattern or topper log se puchke,35,7,0,
2025-11-13 23:04:00,2025-11-13,Thursday,November,23,User29,Mar ja tu,9,3,0,0.0
2025-11-13 23:04:00,2025-11-13,Thursday,November,23,User29,Isse sure shot mere paas h,26,6,0,
2025-11-13 23:04:00,2025-11-13,Thursday,November,23,User33,Sure shot numerical hei,23,4,0,0.0
2025-11-13 23:04:00,2025-11-13,Thursday,November,23,User33,Thik hei,8,2,0,
2025-11-13 23:04:00,2025-11-13,Thursday,November,23,User29,Sara numerical h bhai ye too,28,6,0,0.0
2025-11-13 23:04:00,2025-11-13,Thursday,November,23,User29,Theory ayega k nhi,18,4,0,
2025-11-13 23:04:00,2025-11-13,Thursday,November,23,User29,Kaha se pata kia,16,4,0,
2025-11-13 23:05:00,2025-11-13,Thursday,November,23,User29,Jisne paper set kia h uska diya hua question,44,9,0,
2025-11-15 11:28:00,2025-11-15,Saturday,November,11,User31,*Welcome to OutriX!* ,21,3,0,2183.0
2025-11-15 14:54:00,2025-11-15,Saturday,November,14,User31,"*Dear Interns,* ",16,2,0,
2025-11-15 17:39:00,2025-11-15,Saturday,November,17,User33,Kya tha yaar ye,15,4,0,165.0
2025-11-15 17:41:00,2025-11-15,Saturday,November,17,User29,Paper,5,1,0,2.0
2025-11-15 17:41:00,2025-11-15,Saturday,November,17,User33,Pura khatam ho chuka hu,23,5,0,0.0
2025-11-15 17:47:00,2025-11-15,Saturday,November,17,User29,Barbaadi ki taraf ek aur step chale gye,39,8,0,6.0
2025-11-16 21:25:00,2025-11-16,Sunday,November,21,User29,Muze khud n ata,15,4,0,
2025-11-16 21:25:00,2025-11-16,Sunday,November,21,User29,Sikhna h,8,2,0,
2025-11-16 21:28:00,2025-11-16,Sunday,November,21,User33,hogaya sikh liya,16,3,0,3.0
2025-11-16 22:05:00,2025-11-16,Sunday,November,22,User33,Hamilton tsp kiya hei?,22,4,0,
2025-11-16 23:10:00,2025-11-16,Sunday,November,23,User29,Ha,2,1,0,65.0
2025-11-16 23:31:00,2025-11-16,Sunday,November,23,User33,Fractional knapsack ka algo bhejo na,36,6,0,21.0
2025-11-17 10:20:00,2025-11-17,Monday,November,10,User33,Ye wala sahi hei,16,4,0,
2025-11-17 10:20:00,2025-11-17,Monday,November,10,User33,Isme dekhna saara algo aagya?,29,5,0,
2025-11-17 11:27:00,2025-11-17,Monday,November,11,User29,Maine kia h nhi h algo itna sara,32,8,0,67.0
2025-11-17 11:28:00,2025-11-17,Monday,November,11,User33,Mene konsa kiya pura page leke jaunga,37,7,0,1.0
2025-11-17 11:28:00,2025-11-17,Monday,November,11,User33,Mereko baas ye bata doh iske bahar ka toh koi algo nhi na,57,13,0,
2025-11-17 11:29:00,2025-11-17,Monday,November,11,User29,Dekh lo ab,10,3,0,1.0
2025-11-17 11:29:00,2025-11-17,Monday,November,11,User29,Huffman ,8,1,0,
2025-11-17 11:30:00,2025-11-17,Monday,November,11,User33,Msg ka bhi algo hota hei😭,25,6,1,1.0
2025-11-17 22:49:00,2025-11-17,Monday,November,22,User33,Notes wagera hoga toh bhejna,28,5,0,
2025-11-18 01:08:00,2025-11-18,Tuesday,November,1,User29,Mera 1 number kaat liya,23,5,0,139.0
2025-11-18 06:01:00,2025-11-18,Tuesday,November,6,User33,Aur inn tanisq log ka bada unka attendance bhi nhi hei,54,11,0,293.0
2025-11-18 06:01:00,2025-11-18,Tuesday,November,6,User33,Mera bhi,8,2,0,
2025-11-18 06:58:00,2025-11-18,Tuesday,November,6,User33,Suna kuch puchna hei call karu?,31,6,0,
2025-11-18 08:31:00,2025-11-18,Tuesday,November,8,User33,"Sdlc (5) , diagram sab aur srs ( 10 mark ) , extreme programming(xp) ,  code review (short ques ) , verification and validation, black and white box,  cfg, cyclomatic complexity, levels of testing ( pura ) , why measuring software reliability difficult, types of failures , reliability metrics, reliability growth models , quality factors of software product, Iso , cmm - kpa jitna v hai, cocomo aur ei , ro numerical jo tha , software re engineering",450,78,0,
2025-11-18 09:29:00,2025-11-18,Tuesday,November,9,User29,Ha,2,1,0,58.0
2025-11-18 09:32:00,2025-11-18,Tuesday,November,9,User29,Kisne diya ?,12,3,0,
2025-11-18 09:38:00,2025-11-18,Tuesday,November,9,User33,Ek topper ne diya,17,4,0,6.0
2025-11-18 09:48:00,2025-11-18,Tuesday,November,9,User29,Noice,5,1,0,10.0
2025-11-22 14:23:00,2025-11-22,Saturday,November,14,User29,3 bje se h,10,4,0,
2025-11-22 14:23:00,2025-11-22,Saturday,November,14,User33,Ha😭😭,4,1,1,0.0
2025-11-22 14:23:00,2025-11-22,Saturday,November,14,User29,Mera kar doge ?,15,4,0,0.0
2025-11-22 14:24:00,2025-11-22,Saturday,November,14,User33,Yaar iss aacha mei kardeta baas ek baar call kar deti baas ek baar,66,14,0,1.0
2025-11-22 14:35:00,2025-11-22,Saturday,November,14,User29,Turant call ki thi m harsh ko tum kaha the,42,10,0,11.0
2025-11-22 14:35:00,2025-11-22,Saturday,November,14,User29,Isliye m doosro k nhi karna chahti,34,7,0,
2025-11-22 14:35:00,2025-11-22,Saturday,November,14,User33,Mei wahi tha,12,3,0,0.0
2025-11-22 14:35:00,2025-11-22,Saturday,November,14,User29,Sap m login nhi hota adha list nhi dikhaya,42,9,0,0.0
2025-11-22 14:36:00,2025-11-22,Saturday,November,14,User33,Arre mei saab kar deta baas ek message de ti,44,10,0,1.0
2025-11-22 14:36:00,2025-11-22,Saturday,November,14,User29,Too kar di m,12,4,0,0.0
2025-11-22 14:36:00,2025-11-22,Saturday,November,14,User29,Uske priority list m tha,24,5,0,
2025-11-22 14:36:00,2025-11-22,Saturday,November,14,User29,Meri roommate boli 44 acha h there is no other option,53,11,0,
2025-11-22 14:37:00,2025-11-22,Saturday,November,14,User29,Choro,5,1,0,
2025-11-22 14:37:00,2025-11-22,Saturday,November,14,User29,Jo milega le lungi,18,4,0,
2025-11-22 14:38:00,2025-11-22,Saturday,November,14,User33,Karna hei na thumara?,21,4,0,1.0
2025-11-22 14:38:00,2025-11-22,Saturday,November,14,User33,Id ,3,1,0,
2025-11-22 14:38:00,2025-11-22,Saturday,November,14,User29,Jarurat nhi h,13,3,0,0.0
2025-11-22 14:38:00,2025-11-22,Saturday,November,14,User29,Choro,5,1,0,
2025-11-22 14:38:00,2025-11-22,Saturday,November,14,User33,Thik hei,8,2,0,0.0
2025-11-22 14:38:00,2025-11-22,Saturday,November,14,User29,Hmm,3,1,0,0.0
2025-11-22 23:15:00,2025-11-22,Saturday,November,23,User29,Happy Birthday 🎉,16,3,1,
2025-11-22 23:26:00,2025-11-22,Saturday,November,23,User33,Thanks yaar 😁,13,3,1,11.0
2025-11-23 18:38:00,2025-11-23,Sunday,November,18,User31,"*Hello Intern,* ",16,2,0,1152.0
2025-11-23 23:00:00,2025-11-23,Sunday,November,23,User33,Classes kaab se hei?,20,4,0,262.0
2025-11-23 23:17:00,2025-11-23,Sunday,November,23,User29,Pata nhi,8,2,0,17.0
2025-11-24 17:20:00,2025-11-24,Monday,November,17,User34,"Dear Students,",14,2,0,1083.0
2025-11-27 08:41:00,2025-11-27,Thursday,November,8,User33,https://www.instagram.com/fyndr.social?igsh=MTBjaDRmem5pZng0aA==,64,1,0,3801.0
2025-11-27 13:24:00,2025-11-27,Thursday,November,13,User34,"Dear Students,",14,2,0,283.0
2025-11-27 19:37:00,2025-11-27,Thursday,November,19,User29,"Sir, some of my friends have received their conference certificates, but I haven’t received mine yet. I just wanted to check if there is any issue or if it is still under process. Kindly let me know.",199,37,0,373.0
2025-11-27 20:08:00,2025-11-27,Thursday,November,20,User30,Which conference ur paper was accepted?,39,6,0,31.0
2025-11-27 20:09:00,2025-11-27,Thursday,November,20,User29,ICCTRDA 25 Springer <This message was edited>,45,7,0,1.0
2025-11-27 20:10:00,2025-11-27,Thursday,November,20,User30,U will get it soon,18,5,0,1.0
2025-11-30 11:48:00,2025-11-30,Sunday,November,11,User33,suna ese koi bot wagera ya website hei jo mere behalf mei video ya course pura dekh dala aur pura course khatam kar de esa kuch hota hei usko sirf mei apana login password du aur pura course khatam kar de,204,41,0,3818.0
2025-11-30 12:52:00,2025-11-30,Sunday,November,12,User29,Pata nhi,8,2,0,64.0
2025-12-02 17:19:00,2025-12-02,Tuesday,December,17,User34,Greetings from KIIT Kareer School!,34,5,0,3147.0
2025-12-02 17:34:00,2025-12-02,Tuesday,December,17,User34,Greetings from KIIT Kareer School!,34,5,0,
2025-12-02 23:11:00,2025-12-02,Tuesday,December,23,User29,Mere ml k notes except deep learning,36,7,0,337.0
2025-12-02 23:30:00,2025-12-02,Tuesday,December,23,User33,Waah,4,1,0,19.0
2025-12-03 12:07:00,2025-12-03,Wednesday,December,12,User31,"*Hello Intern,* ",16,2,0,757.0
2025-12-04 18:24:00,2025-12-04,Thursday,December,18,User34,Greetings from KIIT Kareer School!,34,5,0,1817.0
2025-12-04 18:24:00,2025-12-04,Thursday,December,18,User34,🔗 Join Groups: ,15,3,1,
2025-12-04 20:03:00,2025-12-04,Thursday,December,20,User34,"Dear All,",9,2,0,
2025-12-04 20:32:00,2025-12-04,Thursday,December,20,User34,"Dear Students,",14,2,0,
2025-12-04 20:37:00,2025-12-04,Thursday,December,20,User34,https://chat.whatsapp.com/BIErM39vs668WJ5LW0rsz3,48,1,0,
2025-12-06 08:18:00,2025-12-06,Saturday,December,8,User34,"Dear Students ,",15,3,0,
2025-12-07 12:35:00,2025-12-07,Sunday,December,12,User26,Dear Mentees,12,2,0,1697.0
2025-12-07 16:43:00,2025-12-07,Sunday,December,16,User26,Dear mentees.. ,15,2,0,
2025-12-07 17:12:00,2025-12-07,Sunday,December,17,User26,Kindly meet me at the reception. Ground floor of 25G,52,10,0,
2025-12-07 17:23:00,2025-12-07,Sunday,December,17,User26,I am waiting here,17,4,0,
2025-12-07 21:23:00,2025-12-07,Sunday,December,21,User26,Dear Students ,14,2,0,
2025-12-07 21:24:00,2025-12-07,Sunday,December,21,User29,Mam I have classes till 2 pm,28,7,0,1.0
2025-12-07 21:50:00,2025-12-07,Sunday,December,21,User26,Then come 4-5 pm,16,4,0,26.0
2025-12-10 16:08:00,2025-12-10,Wednesday,December,16,User34,"Dear Students,",14,2,0,3978.0
2025-12-10 21:15:00,2025-12-10,Wednesday,December,21,User33,Extra kiit file hei?,20,4,0,307.0
2025-12-10 21:16:00,2025-12-10,Wednesday,December,21,User29,nhi,3,1,0,1.0
2025-12-11 10:43:00,2025-12-11,Thursday,December,10,User34,This form is now closed as all available slots have been booked.,64,12,0,807.0
2025-12-11 16:43:00,2025-12-11,Thursday,December,16,User26,"If you don't follow the guidelines stepwise, your leave will be rejected",72,12,0,360.0
2025-12-11 16:43:00,2025-12-11,Thursday,December,16,User26,"As the winter vacation is approaching, many students have started applying for leave, which requires my approval. I have created this WhatsApp group to keep you informed about the university guidelines that must be followed before hostel leave can be granted.",259,41,0,
2025-12-11 19:30:00,2025-12-11,Thursday,December,19,User26,Dear mentees ..don't apply leave too early dates.,49,8,0,
2025-12-11 21:40:00,2025-12-11,Thursday,December,21,User34,"Dear Students, ",15,2,0,130.0
2025-12-13 14:39:00,2025-12-13,Saturday,December,14,User31,"Hello Intern, 👋",15,3,1,2459.0
2025-12-14 14:00:00,2025-12-14,Sunday,December,14,User31,Reminder students 👆👆,20,3,1,
2025-12-15 12:30:00,2025-12-15,Monday,December,12,User34,Greetings from KIIT Kareer School!,34,5,0,1350.0
2025-12-15 12:30:00,2025-12-15,Monday,December,12,User34,1) Java with Spring and Spring Boot,35,7,0,
2025-12-16 12:31:00,2025-12-16,Tuesday,December,12,User31,"*Hello Intern,* ",16,2,0,1441.0
2025-12-17 20:18:00,2025-12-17,Wednesday,December,20,User26,In this prescribed format,25,4,0,1907.0
2025-12-17 20:18:00,2025-12-17,Wednesday,December,20,User26,"Those who have applied and already it is approved, ignore this msg",66,12,0,
2025-12-19 13:37:00,2025-12-19,Friday,December,13,User33,Class gaye the?,15,3,0,2479.0
2025-12-19 13:39:00,2025-12-19,Friday,December,13,User29,Ha,2,1,0,2.0
2025-12-19 13:39:00,2025-12-19,Friday,December,13,User29,Kuch nhi hua ai wala bhaga diya all present,43,9,0,
2025-12-19 13:39:00,2025-12-19,Friday,December,13,User29,Nlp padhaya,11,2,0,
2025-12-19 13:39:00,2025-12-19,Friday,December,13,User33,Baap re,7,2,0,0.0
2025-12-19 13:39:00,2025-12-19,Friday,December,13,User33,Notes bhej dena,15,3,0,
2025-12-19 13:39:00,2025-12-19,Friday,December,13,User33,Galat sangati,13,2,0,
2025-12-19 13:40:00,2025-12-19,Friday,December,13,User33,.,1,1,0,
2025-12-19 13:40:00,2025-12-19,Friday,December,13,User29,Shaam ko,8,2,0,0.0
2025-12-19 13:40:00,2025-12-19,Friday,December,13,User33,Ok,2,1,0,0.0
2025-12-19 13:40:00,2025-12-19,Friday,December,13,User29,Kambal m ghus gyi hu m abhi,27,7,0,0.0
2025-12-21 13:08:00,2025-12-21,Sunday,December,13,User31,*Great News for Students!* 🌟,28,5,1,2848.0
2025-12-22 14:12:00,2025-12-22,Monday,December,14,User33,ThAnku,6,1,0,1504.0
2025-12-22 14:22:00,2025-12-22,Monday,December,14,User29,M bhool gyi thi aj yaad aya h,29,8,0,10.0
2025-12-22 14:23:00,2025-12-22,Monday,December,14,User29,Tum Ghar chale gye ?,20,5,0,
2025-12-22 14:25:00,2025-12-22,Monday,December,14,User33,Haa,3,1,0,2.0
2025-12-22 14:26:00,2025-12-22,Monday,December,14,User29,Noiceeee,8,1,0,1.0
2025-12-22 14:26:00,2025-12-22,Monday,December,14,User33,Aur fine bhi nhi laga,21,5,0,0.0
2025-12-22 14:26:00,2025-12-22,Monday,December,14,User29,Noice,5,1,0,0.0
2025-12-22 14:26:00,2025-12-22,Monday,December,14,User29,M station k bathi hu,20,5,0,
2025-12-22 14:26:00,2025-12-22,Monday,December,14,User33,Aur pata ticket bhi nhi mila general ka ticket leke ac mei chala lagya,70,14,0,0.0
2025-12-23 11:35:00,2025-12-23,Tuesday,December,11,User33,Thumhe iot wagera ata hei?,26,5,0,
2025-12-23 11:36:00,2025-12-23,Tuesday,December,11,User33,Ya koi janti ho jisko iot aurdino wagera ata ho,47,10,0,
2025-12-23 12:00:00,2025-12-23,Tuesday,December,12,User29,Nhi,3,1,0,24.0
2025-12-23 12:01:00,2025-12-23,Tuesday,December,12,User29,Nhi,3,1,0,
2025-12-23 12:20:00,2025-12-23,Tuesday,December,12,User33,Ok,2,1,0,19.0
2025-12-27 08:14:00,2025-12-27,Saturday,December,8,User34,"We are pleased to inform you that the *UiPath Student Community KIIT*, under the *Department of Training and Placement, KIIT,* is providing all the students with an important opportunity to earn the *Official UiPath Agentic Automation Developer Associate Certification.*",270,39,0,5514.0
2025-12-29 16:22:00,2025-12-29,Monday,December,16,User33,https://play.google.com/store/apps/details?id=com.kito,54,1,0,3368.0
2025-12-29 16:42:00,2025-12-29,Monday,December,16,User29,?,1,1,0,20.0
2025-12-29 16:43:00,2025-12-29,Monday,December,16,User33,Dost log ne banya hei promote karne bola hei,44,9,0,1.0
2025-12-29 16:43:00,2025-12-29,Monday,December,16,User29,Okie,4,1,0,0.0
2025-12-29 16:43:00,2025-12-29,Monday,December,16,User33,Use karo aacha hei,18,4,0,0.0
2026-01-02 22:17:00,2026-01-02,Friday,January,22,User33,Suna na ml ya ai wale teacher ne kaha tha na ki notes check karega?,67,15,0,
2026-01-02 22:54:00,2026-01-02,Friday,January,22,User29,Ai wala bola tha,16,4,0,37.0
2026-01-02 22:54:00,2026-01-02,Friday,January,22,User29,Acha yaad dilaya,16,3,0,
2026-01-02 22:54:00,2026-01-02,Friday,January,22,User33,Bhejdena yaar,13,2,0,0.0
2026-01-02 22:54:00,2026-01-02,Friday,January,22,User29,Nhi too,7,2,0,0.0
2026-01-02 22:55:00,2026-01-02,Friday,January,22,User29,Ghar m hu,9,3,0,
2026-01-03 16:42:00,2026-01-03,Saturday,January,16,User29,Sir my friends have received their certificates . I have not received yet.,74,13,0,
2026-01-03 16:55:00,2026-01-03,Saturday,January,16,User30,They r sending in phases,24,5,0,13.0
2026-01-07 10:32:00,2026-01-07,Wednesday,January,10,User33,Suno na harsh bol na mere attendance laga de sun nhi raha hei😭😭,63,13,1,5377.0
2026-01-07 11:11:00,2026-01-07,Wednesday,January,11,User29,Lag gya h,9,3,0,39.0
2026-01-07 15:05:00,2026-01-07,Wednesday,January,15,User26,"Good afternoon, dear students.",30,4,0,234.0
2026-01-08 22:25:00,2026-01-08,Thursday,January,22,User29,"Sir, I attempted the questions and showed NA though answers are correct. I have written  answers, and some of them are matching with the answer script. Still, I did not receive full marks. I have applied for rechecking, sir. Kindly please look into it once, as my grade may improve from E to O. Thank you.",305,56,0,1880.0
2026-01-10 13:33:00,2026-01-10,Saturday,January,13,User33,Time mile toh notes bhej dena pls 🙏,35,8,1,2348.0
2026-01-10 13:34:00,2026-01-10,Saturday,January,13,User33,Mtlb lav file wagera,20,4,0,
2026-01-10 13:34:00,2026-01-10,Saturday,January,13,User33,Aur Monday ko jo bhi kuch karke anna hei wo bata doh,52,12,0,
2026-01-10 13:46:00,2026-01-10,Saturday,January,13,User29,Lab file m linear regression karna h,36,7,0,12.0
2026-01-10 13:46:00,2026-01-10,Saturday,January,13,User29,Kis cheez k,11,3,0,
